commit,kind,telemetry_sensitive_diff,retained_paths,absent_paths,classification,subject
f52578acb924ba71f93b98b4813465e46734c1f5,change,no,0,4,excluded or superseded paths,Preserve Iroh sessions across relay policy refresh (#9538)
8b8b1b0b8770f951fa693497e5701f00b67a727d,change,no,4,0,retained/mixed; audit merged runtime,Give the PR refresh run-loop test something real to observe (#8724)
c7b47c3e933648e9ae7e542f8cf6dc3f2d643e39,change,no,0,2,excluded or superseded paths,web: expose changelog versions to agent page variants (#9579)
f821f7878438632f82b8ced5bb8272a0dd00e93d,change,no,5,0,retained/mixed; audit merged runtime,browser: fix headless-broken Browser test suites and the bugs they caught
cd643fbcfb8701c8b38f56424373835952629e72,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into browser-headless-fixes
5d25a5dd351735484bd1a77aa036f1a94c5b11e6,change,no,4,0,retained/mixed; audit merged runtime,tests: harden browser headless regressions
cb2506ab6196fdcf9d8691d80882ce06a8195053,change,no,1,0,retained/mixed; audit merged runtime,tests: fix omnibar overlay accumulator shadowing
516ac4b4cdc26f1ab8f2f035dc72ebe943e64b79,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into browser-headless-fixes
6d49edf927075c3f4b4550f4053330a3f1f82d87,merge topology,no,0,0,topology; see constituent changes,Merge pull request #9576 from manaflow-ai/browser-headless-fixes
0cc84455416296bef5f7027ea5bd36c7b0357598,change,no,1,0,retained/mixed; audit merged runtime,"Open a browser at the end of the tab strip, not one slot short (#8705)"
a003053402a4a553369c65901a7567745972be25,change,yes,13,1,retained/mixed; audit merged runtime,cmuxTests: repair thirteen suites that were failing on their own fixtures
22b5e66ce69c861ee41080dcac0e35129a7e3bf6,change,no,2,0,retained/mixed; audit merged runtime,"cmuxTests: repair three more suites, one of which was killing the test host"
9e416c0b196b2de1c97230e81b95b963b4e6ec9c,change,no,4,0,retained/mixed; audit merged runtime,"cmuxTests: repair four more suites, including two shortcut tests pinning a retired model"
8c30fb259ad39123cd213228d6b7d18e4562416a,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: restore the browser-profile selection this suite pins
8358a7df40e893472a0514c4d82fbd8af72d2fa0,change,no,1,0,retained/mixed; audit merged runtime,"cmuxTests: read the saved XDG_STATE_HOME through getenv, not ProcessInfo"
752f0f9eefe3e3561766bb15b5eb4c187ec44bad,merge topology,no,0,0,topology; see constituent changes,Merge PR #8614 after resolving current main conflicts
a70bd20b783619c22f8048fd1c734eb110a9ccd2,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
625712e7575c6f05118c0871a54d65937cf26a57,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
b53005c56fd8b2243c3947d4d47ad4b0dedb6b89,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: avoid XCTest expectation host crashes
d806cf59d449899cbffa1e83f4419f7ce183f41b,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
729b26d5687dbbb6bbdb39f8889e4d6eaecb33e4,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
2ca500aa2fe9396b7ce4c4b21d576a7d746eaaaf,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: retain markdown test windows across close
97203addcab069e2d6777334e317fc624e90d25a,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
3064ef4318d70bd4e3e8bf0eec660b59c093348b,change,no,1,0,retained/mixed; audit merged runtime,"Revert ""cmuxTests: retain markdown test windows across close"""
a1726129e4548b2f97c864820f70b9790a404a86,change,no,0,2,excluded or superseded paths,web: expose changelog versions to agent page variants
622654ae0b0fb710169ab496747b125163dd0654,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
5dd6ea231f1ccda7a55550327bb8d80323b831ce,change,no,1,0,retained/mixed; audit merged runtime,"Revert ""cmuxTests: avoid XCTest expectation host crashes"""
4d3e14d90dee04d4b0de4326d0bc090eec56f591,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
72aa0f0f7301bf9e96471d8430becd3b2dbc6689,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
bfe921f9ec2c183f81e077acf6b593a842a2a983,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
5e06c67e87e70abeb669c6da6f33938378067f69,change,no,1,0,retained/mixed; audit merged runtime,tests: prove managed shortcut writes are refused
af88c26294acd5cf9b702d154af532cba4a8a329,merge topology,no,0,0,topology; see constituent changes,Merge review fixes into PR #8614 carrier
96e515bad72167237bfdae9ee349a90549b7d7d3,change,no,1,0,retained/mixed; audit merged runtime,tests: align shortcut suite with current reload policy
9bdeca5d91dc51c62bf123476c31d3c6cd872039,change,no,5,0,retained/mixed; audit merged runtime,cmuxTests: settle async focus broadcasts before asserting their side effects (#8507)
99f7e1baf662b13b7461c71a6d3ea33396c2e82c,change,no,4,0,retained/mixed; audit merged runtime,Recover one pane instead of restarting the session when its seed retention overflows (#9575)
2b6ea53707052fd201bcd58c9267224dabdd0c0d,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: gate the keyDown-forward assertion on a live surface (#8504)
71eea9f69fbde4da77e140ab88a8a8582c1cb925,change,no,4,0,retained/mixed; audit merged runtime,cmuxTests: make CLI mock control sockets headless-robust; refresh vm-new expectations
4a11af6f08b0415a9cf00102aa1ce352f5783a8b,change,yes,8,0,retained/mixed; audit merged runtime,cmuxTests: give the CLI mock servers an owned lifecycle and one shared loop
64dc135ec36c3a8833f24e17cb21d151a9cca6bd,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
8eff531da83098fbff0015689e6a1bf6610be219,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: adapt current CLI socket tests to shared loop
2f48ef106306d194669b007c7fe3190eba34b245,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
c4c171bec9cd220d27af59ea381153ea8ca8d8ec,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: adapt current SSH host test to shared loop
fe88fd0ae149365d597a3e9e5ee917d8244fca7c,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
9d4bf9a990968e2276ff0568d99930d657f04d2a,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
370a3ff944b553c7c7c14e70c0ba12a46f7eeff7,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: match mock socket thread QoS to waiters
fcc476c9ca0bfe0a7aeffd9238c87b1ff0236e19,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
6639a2bd75f05c7e31397f4935d5dd0c16a5d17d,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
7ac4a2520a7b48f9004c1629aafbd50be6a9c97f,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
34ad688380dca85c7d09f67b59813b28ee729bcb,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into cli-headless-fixes
1943a80b7af369f6997febc9b90bd1b43d6223cc,change,no,3,0,retained/mixed; audit merged runtime,cmuxTests: align headless CLI lifecycle expectations
a0680fd439948de1bb443864e4ee466919790bd5,merge topology,no,0,0,topology; see constituent changes,Merge pull request #9569 from manaflow-ai/cli-headless-fixes
ef4c5de385512d4ea9877afcead53dea36452ae5,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
aa5e7dc9f63f9646b440efa8615c493888470b0c,merge topology,no,0,0,topology; see constituent changes,Merge final shortcut test repairs into PR #8614 carrier
e495092446281f723e0e2fdf0b47998d12ee261b,change,no,1,0,retained/mixed; audit merged runtime,Mark focus-history clock closure Sendable
ef49d7684053ddad7e3524d5a8a5efd89e49fb88,merge topology,no,0,0,topology; see constituent changes,Merge warning-free focus-history clock into PR #8614 carrier
dc64d16d3a63992e0464db8087a7f253ea191ae4,change,no,1,0,retained/mixed; audit merged runtime,tests: stop after focus-dismissal timeout
bb881787bd249e5dbd88d5984ad662848471bc99,merge topology,no,0,0,topology; see constituent changes,Merge focus-dismissal review fix into PR #8614 carrier
539a1b2ad51987189d45e9efaaf913875e146cd0,change,no,6,0,retained/mixed; audit merged runtime,"cmuxTests: repair three red suites, one of which was killing its own test host (#9572)"
2e1427c499a8899cdf65fad67738e50eaade9746,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
05e79d32521a0a1ac25d4db7dc4e30dee4e90f04,merge topology,no,0,0,topology; see constituent changes,Merge current main and final review fixes into PR #8614 carrier
1d309236c8909e9f413c21cb570859dd880be56c,change,no,1,0,retained/mixed; audit merged runtime,Use a Sendable focus-history clock default
11cab6a72792d0120423a7700e8ec6eea05f0ced,merge topology,no,0,0,topology; see constituent changes,Merge Sendable clock default into PR #8614 carrier
28f88c819c4c1f758c02b495a4fe984cca3829c7,change,no,0,4,excluded or superseded paths,Stagger Iroh relay credential refreshes (#9581)
2b5dc40667e545b272ab469ce0f6ad3b55cfb583,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/thirteen-test-suite-repairs
3dfb475d5260d19aafdd5595d6eb27b81ada810a,merge topology,no,0,0,topology; see constituent changes,Merge latest main into PR #8614 carrier
f5eae784e84a5032a50697a10b0c449c34493a68,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: route rect replies past setup commands
b3b6c65c2fc2d98450cef899e6c3f029c0b11d10,merge topology,no,0,0,topology; see constituent changes,Merge rect publication fixture repair into PR #8614 carrier
470552b843a17dee110e52b3c30df54adb84f31a,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: keep FIFO diagnostic in one string literal
00784263f01f2a73e41a06ef045540206c8752b2,merge topology,no,0,0,topology; see constituent changes,Merge rect fixture compile repair into PR #8614 carrier
b99b5c2b287b2581f1903c09fc1c3ea4e43f5b18,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: await orphan shortcut route pruning
d927a96d63d7377592b7df67ddf955bc5a02fded,merge topology,no,0,0,topology; see constituent changes,Merge orphan route pruning repair into PR #8614 carrier
f155b74809ea5c0c79c0c132fc8949c62efc076c,change,no,1,0,retained/mixed; audit merged runtime,cmuxTests: model active orphan shortcut route
c685309bba8b78ee583e7a598d255cf2236278e3,merge topology,no,0,0,topology; see constituent changes,Merge active orphan fixture repair into PR #8614 carrier
2c26320ab8e49eee7264beff5f9fc0c505be5f47,merge topology,no,0,0,topology; see constituent changes,Merge pull request #9580 from manaflow-ai/fix/pr-8614-merge-carrier
0066bb5a588e56b8f5b7dab2e1e523833788dadd,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into feat-terminal-multiview
9378f548d509037b4f7a736bdfce031b9edb1500,change,no,1,0,retained/mixed; audit merged runtime,test(tui): isolate CLI fixtures from user config
a1dbabd3cb8997799cd123f1ad9edee030a719f3,change,no,1,0,retained/mixed; audit merged runtime,test(tui): reproduce sidebar host leak on shutdown
c49c06944e48a2741d8fb75e99848186041ed903,change,no,3,0,retained/mixed; audit merged runtime,fix(tui): bind auxiliary PTYs to daemon lifetime
d02e6517a71123354fde7574680280da199e3a65,change,no,1,0,retained/mixed; audit merged runtime,test(tui): make attach smoke lifecycle-aware
cee2d91102a6f38e0838a1079c78dc6eedc67622,change,no,1,0,retained/mixed; audit merged runtime,Fix CmuxGit coordinator initializer
87e8565e1a0826824638d07f5c4438ca1f76d266,change,no,3,0,retained/mixed; audit merged runtime,Add sidebar description link click regression
acdd03d1c1852e401ebb8222af90644b40134ffa,change,no,2,0,retained/mixed; audit merged runtime,Open AppKit sidebar description links
7776008d6a1d10ebd65d1b4e78bf366b616a7871,change,no,2,0,retained/mixed; audit merged runtime,Tighten sidebar description link hit bounds
00ab332503d427525d26d1d49e302d24acefd672,change,no,3,0,retained/mixed; audit merged runtime,Address sidebar link review feedback
53880f2426d9a0bc5697b73adbafb3c05db30db7,change,no,2,0,retained/mixed; audit merged runtime,Cover wrapped sidebar description links
83b3f31a023d6b4531e85ff8e0fdcc8095ed6f32,change,no,3,0,retained/mixed; audit merged runtime,Restrict sidebar description link schemes
80723789d04301823cfbec804d9ac019a3b7f77c,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/atd-sidebar-link-click-8596
ec67c509f4659c72401b20610da5d35797a26e3b,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/atd-sidebar-link-click-8596
c2dbb5aba30be52db225b7c8dbfdb766d2c919a4,change,no,5,0,retained/mixed; audit merged runtime,Reconcile sidebar link review feedback
c315b8cf3c5322669800cbd8c3d5e4355959979e,change,no,2,0,retained/mixed; audit merged runtime,Exercise sidebar link clicks through the window
a3e99e705c0f45d53fb11ed28eaa38a3da2a8b86,change,no,1,0,retained/mixed; audit merged runtime,Fix merged sidebar action test fixture
c7dcd52bcf30b293aea0e831de0dcd9cf9bffb42,change,no,1,0,retained/mixed; audit merged runtime,Order test window for sidebar click dispatch
2da63bafc831afc139adc1407d9ef6972b29cd2a,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/atd-sidebar-link-click-8596
66798bf699069cecd4d95a5ea85b19a5bf6a8aa2,change,no,1,0,retained/mixed; audit merged runtime,Avoid nested type for sidebar link layout cache
2d615e2b5be973c0f15c88f156d2d8043bf3c916,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/atd-sidebar-link-click-8596
c90a0386993e7a6b06917c38f555eff9e402db5d,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into fix/atd-sidebar-link-click-8596
91b195c1d8f7c163e1d2b76b92c45332c6ccc219,merge topology,no,0,0,topology; see constituent changes,Merge pull request #8612 from manaflow-ai/fix/atd-sidebar-link-click-8596
c56ee7d57fd4b5db1a17a1175e86a26f122b7d15,change,no,1,0,retained/mixed; audit merged runtime,test: reproduce Google Sheets identity replay
f170ffef77e5b73ddc789bc7562bddcc4a58ac65,change,no,2,0,retained/mixed; audit merged runtime,fix: make browser identity replay idempotent
c5060a8f839b902aef330742b2f8d91bac297f56,merge topology,no,0,0,topology; see constituent changes,Merge branch 'main' of https://github.com/manaflow-ai/cmux into HEAD
1c906c1a2dcaa924d2eb3980e2384ae3f719cfdc,change,no,1,0,retained/mixed; audit merged runtime,test: reject stale Sheets identity fallback
6770f596be305eb76809e400c84041cfff454055,change,no,1,0,retained/mixed; audit merged runtime,revert: remove stale browser identity fallback
c3cc0d15229c1eeaa4befb5fda6c8f73978c26e8,change,no,4,0,retained/mixed; audit merged runtime,revert: remove #9483 browser policy changes
cd90d0b9f6952725bc5f702faa98c722d7fdb06b,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into HEAD
db30cc93ebfb41c0f95ffdafe050ad465e5eaf61,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into HEAD
